Ward_No,WardName,zone_name,year,month,max_rainfall_3day_mm,avg_monsoon_rainfall_mm,drain_density_km_per_km2,depression_area_fraction,mean_slope_percent,impervious_surface_fraction,drain_condition_score,drain_capacity_proxy,mean_elevation_m,area_km2,yamuna_backflow_risk,water_body_fraction
211,KRISHNA NAGAR,Shahdara South Zone,2026,7,84.1,157.3,3.35,0.125,1.36,0.71,4,152.4,218.9,6.72,0.0,0.073
211,KRISHNA NAGAR,Shahdara South Zone,2026,8,68.4,157.3,3.35,0.125,1.36,0.71,4,152.4,218.9,6.72,0.0,0.073
211,KRISHNA NAGAR,Shahdara South Zone,2026,9,85.3,157.3,3.35,0.125,1.36,0.71,4,152.4,218.9,6.72,0.0,0.073
211,KRISHNA NAGAR,Shahdara South Zone,2026,10,153.2,157.3,3.35,0.125,1.36,0.71,4,152.4,218.9,6.72,0.0,0.073
211,KRISHNA NAGAR,Shahdara South Zone,2026,11,30.6,0.0,3.35,0.125,1.36,0.71,4,152.4,218.9,6.72,0.0,0.073
211,KRISHNA NAGAR,Shahdara South Zone,2026,12,28.1,0.0,3.35,0.125,1.36,0.71,4,152.4,218.9,6.72,0.0,0.073
212,GANDHI NAGAR,Shahdara South Zone,2026,1,28.4,0.0,2.94,0.145,0.5,0.33,4,114.4,208.4,22.33,0.5,0.135
212,GANDHI NAGAR,Shahdara South Zone,2026,2,10.9,0.0,2.94,0.145,0.5,0.33,4,114.4,208.4,22.33,0.5,0.135
212,GANDHI NAGAR,Shahdara South Zone,2026,3,28.8,0.0,2.94,0.145,0.5,0.33,4,114.4,208.4,22.33,0.5,0.135
212,GANDHI NAGAR,Shahdara South Zone,2026,4,16.1,0.0,2.94,0.145,0.5,0.33,4,114.4,208.4,22.33,0.5,0.135
212,GANDHI NAGAR,Shahdara South Zone,2026,5,34.3,0.0,2.94,0.145,0.5,0.33,4,114.4,208.4,22.33,0.5,0.135
212,GANDHI NAGAR,Shahdara South Zone,2026,6,30.6,0.0,2.94,0.145,0.5,0.33,4,114.4,208.4,22.33,0.5,0.135
212,GANDHI NAGAR,Shahdara South Zone,2026,7,83.8,247.8,2.94,0.145,0.5,0.33,4,114.4,208.4,22.33,0.5,0.135
212,GANDHI NAGAR,Shahdara South Zone,2026,8,209.6,247.8,2.94,0.145,0.5,0.33,4,114.4,208.4,22.33,0.5,0.135
212,GANDHI NAGAR,Shahdara South Zone,2026,9,166.2,247.8,2.94,0.145,0.5,0.33,4,114.4,208.4,22.33,0.5,0.135
212,GANDHI NAGAR,Shahdara South Zone,2026,10,211.3,247.8,2.94,0.145,0.5,0.33,4,114.4,208.4,22.33,0.5,0.135
212,GANDHI NAGAR,Shahdara South Zone,2026,11,12.1,0.0,2.94,0.145,0.5,0.33,4,114.4,208.4,22.33,0.5,0.135
212,GANDHI NAGAR,Shahdara South Zone,2026,12,35.4,0.0,2.94,0.145,0.5,0.33,4,114.4,208.4,22.33,0.5,0.135
213,SHASTRI PARK,Shahdara South Zone,2026,1,24.1,0.0,2.94,0.127,1.34,0.63,2,57.6,228.4,7.73,0.0,0.097
213,SHASTRI PARK,Shahdara South Zone,2026,2,23.7,0.0,2.94,0.127,1.34,0.63,2,57.6,228.4,7.73,0.0,0.097
213,SHASTRI PARK,Shahdara South Zone,2026,3,6.5,0.0,2.94,0.127,1.34,0.63,2,57.6,228.4,7.73,0.0,0.097
213,SHASTRI PARK,Shahdara South Zone,2026,4,38.5,0.0,2.94,0.127,1.34,0.63,2,57.6,228.4,7.73,0.0,0.097
213,SHASTRI PARK,Shahdara South Zone,2026,5,37.5,0.0,2.94,0.127,1.34,0.63,2,57.6,228.4,7.73,0.0,0.097
213,SHASTRI PARK,Shahdara South Zone,2026,6,28.9,0.0,2.94,0.127,1.34,0.63,2,57.6,228.4,7.73,0.0,0.097
213,SHASTRI PARK,Shahdara South Zone,2026,7,66.8,196.6,2.94,0.127,1.34,0.63,2,57.6,228.4,7.73,0.0,0.097
213,SHASTRI PARK,Shahdara South Zone,2026,8,85.3,196.6,2.94,0.127,1.34,0.63,2,57.6,228.4,7.73,0.0,0.097
213,SHASTRI PARK,Shahdara South Zone,2026,9,81.3,196.6,2.94,0.127,1.34,0.63,2,57.6,228.4,7.73,0.0,0.097
213,SHASTRI PARK,Shahdara South Zone,2026,10,138.3,196.6,2.94,0.127,1.34,0.63,2,57.6,228.4,7.73,0.0,0.097
213,SHASTRI PARK,Shahdara South Zone,2026,11,12.3,0.0,2.94,0.127,1.34,0.63,2,57.6,228.4,7.73,0.0,0.097
213,SHASTRI PARK,Shahdara South Zone,2026,12,29.4,0.0,2.94,0.127,1.34,0.63,2,57.6,228.4,7.73,0.0,0.097
214,AZAD NAGAR,Shahdara South Zone,2026,1,22.4,0.0,3.44,0.117,0.54,0.31,1,48.4,199.6,28.84,0.8,0.139
214,AZAD NAGAR,Shahdara South Zone,2026,2,25.9,0.0,3.44,0.117,0.54,0.31,1,48.4,199.6,28.84,0.8,0.139
214,AZAD NAGAR,Shahdara South Zone,2026,3,18.1,0.0,3.44,0.117,0.54,0.31,1,48.4,199.6,28.84,0.8,0.139
214,AZAD NAGAR,Shahdara South Zone,2026,4,20.8,0.0,3.44,0.117,0.54,0.31,1,48.4,199.6,28.84,0.8,0.139
214,AZAD NAGAR,Shahdara South Zone,2026,5,38.6,0.0,3.44,0.117,0.54,0.31,1,48.4,199.6,28.84,0.8,0.139
214,AZAD NAGAR,Shahdara South Zone,2026,6,24.4,0.0,3.44,0.117,0.54,0.31,1,48.4,199.6,28.84,0.8,0.139
214,AZAD NAGAR,Shahdara South Zone,2026,7,75.4,141.0,3.44,0.117,0.54,0.31,1,48.4,199.6,28.84,0.8,0.139
214,AZAD NAGAR,Shahdara South Zone,2026,8,125.3,141.0,3.44,0.117,0.54,0.31,1,48.4,199.6,28.84,0.8,0.139
214,AZAD NAGAR,Shahdara South Zone,2026,9,88.8,141.0,3.44,0.117,0.54,0.31,1,48.4,199.6,28.84,0.8,0.139
214,AZAD NAGAR,Shahdara South Zone,2026,10,73.0,141.0,3.44,0.117,0.54,0.31,1,48.4,199.6,28.84,0.8,0.139
214,AZAD NAGAR,Shahdara South Zone,2026,11,29.9,0.0,3.44,0.117,0.54,0.31,1,48.4,199.6,28.84,0.8,0.139
214,AZAD NAGAR,Shahdara South Zone,2026,12,27.0,0.0,3.44,0.117,0.54,0.31,1,48.4,199.6,28.84,0.8,0.139
215,SHAHDARA,Shahdara South Zone,2026,1,16.7,0.0,1.76,0.062,0.36,0.55,1,16.9,237.8,24.34,0.0,0.059
215,SHAHDARA,Shahdara South Zone,2026,2,7.3,0.0,1.76,0.062,0.36,0.55,1,16.9,237.8,24.34,0.0,0.059
215,SHAHDARA,Shahdara South Zone,2026,3,30.4,0.0,1.76,0.062,0.36,0.55,1,16.9,237.8,24.34,0.0,0.059
215,SHAHDARA,Shahdara South Zone,2026,4,27.4,0.0,1.76,0.062,0.36,0.55,1,16.9,237.8,24.34,0.0,0.059
215,SHAHDARA,Shahdara South Zone,2026,5,36.3,0.0,1.76,0.062,0.36,0.55,1,16.9,237.8,24.34,0.0,0.059
215,SHAHDARA,Shahdara South Zone,2026,6,23.2,0.0,1.76,0.062,0.36,0.55,1,16.9,237.8,24.34,0.0,0.059
215,SHAHDARA,Shahdara South Zone,2026,7,140.1,134.4,1.76,0.062,0.36,0.55,1,16.9,237.8,24.34,0.0,0.059
215,SHAHDARA,Shahdara South Zone,2026,8,170.2,134.4,1.76,0.062,0.36,0.55,1,16.9,237.8,24.34,0.0,0.059
215,SHAHDARA,Shahdara South Zone,2026,9,105.0,134.4,1.76,0.062,0.36,0.55,1,16.9,237.8,24.34,0.0,0.059
215,SHAHDARA,Shahdara South Zone,2026,10,56.3,134.4,1.76,0.062,0.36,0.55,1,16.9,237.8,24.34,0.0,0.059
215,SHAHDARA,Shahdara South Zone,2026,11,13.1,0.0,1.76,0.062,0.36,0.55,1,16.9,237.8,24.34,0.0,0.059
215,SHAHDARA,Shahdara South Zone,2026,12,13.3,0.0,1.76,0.062,0.36,0.55,1,16.9,237.8,24.34,0.0,0.059
216,JHILMIL,Shahdara North Zone,2026,1,36.7,0.0,4.0,0.125,1.88,0.87,2,70.5,224.4,7.04,0.0,0.036
216,JHILMIL,Shahdara North Zone,2026,2,31.5,0.0,4.0,0.125,1.88,0.87,2,70.5,224.4,7.04,0.0,0.036
216,JHILMIL,Shahdara North Zone,2026,3,36.1,0.0,4.0,0.125,1.88,0.87,2,70.5,224.4,7.04,0.0,0.036
216,JHILMIL,Shahdara North Zone,2026,4,23.5,0.0,4.0,0.125,1.88,0.87,2,70.5,224.4,7.04,0.0,0.036
216,JHILMIL,Shahdara North Zone,2026,5,6.0,0.0,4.0,0.125,1.88,0.87,2,70.5,224.4,7.04,0.0,0.036
216,JHILMIL,Shahdara North Zone,2026,6,17.8,0.0,4.0,0.125,1.88,0.87,2,70.5,224.4,7.04,0.0,0.036
216,JHILMIL,Shahdara North Zone,2026,7,91.3,142.6,4.0,0.125,1.88,0.87,2,70.5,224.4,7.04,0.0,0.036
216,JHILMIL,Shahdara North Zone,2026,8,158.2,142.6,4.0,0.125,1.88,0.87,2,70.5,224.4,7.04,0.0,0.036
216,JHILMIL,Shahdara North Zone,2026,9,138.2,142.6,4.0,0.125,1.88,0.87,2,70.5,224.4,7.04,0.0,0.036
216,JHILMIL,Shahdara North Zone,2026,10,110.5,142.6,4.0,0.125,1.88,0.87,2,70.5,224.4,7.04,0.0,0.036
216,JHILMIL,Shahdara North Zone,2026,11,27.7,0.0,4.0,0.125,1.88,0.87,2,70.5,224.4,7.04,0.0,0.036
216,JHILMIL,Shahdara North Zone,2026,12,25.5,0.0,4.0,0.125,1.88,0.87,2,70.5,224.4,7.04,0.0,0.036
217,DILSHAD COLONY,Shahdara North Zone,2026,1,24.7,0.0,1.45,0.086,1.68,0.66,2,32.6,236.2,14.4,0.2,0.091
217,DILSHAD COLONY,Shahdara North Zone,2026,2,14.0,0.0,1.45,0.086,1.68,0.66,2,32.6,236.2,14.4,0.2,0.091
217,DILSHAD COLONY,Shahdara North Zone,2026,3,37.6,0.0,1.45,0.086,1.68,0.66,2,32.6,236.2,14.4,0.2,0.091
217,DILSHAD COLONY,Shahdara North Zone,2026,4,15.2,0.0,1.45,0.086,1.68,0.66,2,32.6,236.2,14.4,0.2,0.091
217,DILSHAD COLONY,Shahdara North Zone,2026,5,20.3,0.0,1.45,0.086,1.68,0.66,2,32.6,236.2,14.4,0.2,0.091
217,DILSHAD COLONY,Shahdara North Zone,2026,6,11.5,0.0,1.45,0.086,1.68,0.66,2,32.6,236.2,14.4,0.2,0.091
217,DILSHAD COLONY,Shahdara North Zone,2026,7,73.6,120.1,1.45,0.086,1.68,0.66,2,32.6,236.2,14.4,0.2,0.091
217,DILSHAD COLONY,Shahdara North Zone,2026,8,85.5,120.1,1.45,0.086,1.68,0.66,2,32.6,236.2,14.4,0.2,0.091
217,DILSHAD COLONY,Shahdara North Zone,2026,9,144.1,120.1,1.45,0.086,1.68,0.66,2,32.6,236.2,14.4,0.2,0.091
217,DILSHAD COLONY,Shahdara North Zone,2026,10,206.2,120.1,1.45,0.086,1.68,0.66,2,32.6,236.2,14.4,0.2,0.091
217,DILSHAD COLONY,Shahdara North Zone,2026,11,16.4,0.0,1.45,0.086,1.68,0.66,2,32.6,236.2,14.4,0.2,0.091
217,DILSHAD COLONY,Shahdara North Zone,2026,12,16.3,0.0,1.45,0.086,1.68,0.66,2,32.6,236.2,14.4,0.2,0.091
218,SUNDAR NAGRI,Shahdara North Zone,2026,1,34.2,0.0,2.37,0.138,0.88,0.51,5,158.0,222.2,29.83,0.0,0.026
218,SUNDAR NAGRI,Shahdara North Zone,2026,2,26.2,0.0,2.37,0.138,0.88,0.51,5,158.0,222.2,29.83,0.0,0.026
218,SUNDAR NAGRI,Shahdara North Zone,2026,3,36.1,0.0,2.37,0.138,0.88,0.51,5,158.0,222.2,29.83,0.0,0.026
218,SUNDAR NAGRI,Shahdara North Zone,2026,4,19.6,0.0,2.37,0.138,0.88,0.51,5,158.0,222.2,29.83,0.0,0.026
218,SUNDAR NAGRI,Shahdara North Zone,2026,5,22.2,0.0,2.37,0.138,0.88,0.51,5,158.0,222.2,29.83,0.0,0.026
218,SUNDAR NAGRI,Shahdara North Zone,2026,6,19.2,0.0,2.37,0.138,0.88,0.51,5,158.0,222.2,29.83,0.0,0.026
218,SUNDAR NAGRI,Shahdara North Zone,2026,7,172.8,231.6,2.37,0.138,0.88,0.51,5,158.0,222.2,29.83,0.0,0.026
218,SUNDAR NAGRI,Shahdara North Zone,2026,8,177.9,231.6,2.37,0.138,0.88,0.51,5,158.0,222.2,29.83,0.0,0.026
218,SUNDAR NAGRI,Shahdara North Zone,2026,9,173.0,231.6,2.37,0.138,0.88,0.51,5,158.0,222.2,29.83,0.0,0.026
218,SUNDAR NAGRI,Shahdara North Zone,2026,10,99.6,231.6,2.37,0.138,0.88,0.51,5,158.0,222.2,29.83,0.0,0.026
218,SUNDAR NAGRI,Shahdara North Zone,2026,11,27.3,0.0,2.37,0.138,0.88,0.51,5,158.0,222.2,29.83,0.0,0.026
218,SUNDAR NAGRI,Shahdara North Zone,2026,12,16.8,0.0,2.37,0.138,0.88,0.51,5,158.0,222.2,29.83,0.0,0.026
219,DILSHAD GARDEN,Shahdara North Zone,2026,1,29.6,0.0,1.45,0.025,0.38,0.33,2,16.5,208.8,4.34,0.5,0.008
219,DILSHAD GARDEN,Shahdara North Zone,2026,2,10.0,0.0,1.45,0.025,0.38,0.33,2,16.5,208.8,4.34,0.5,0.008
219,DILSHAD GARDEN,Shahdara North Zone,2026,3,22.9,0.0,1.45,0.025,0.38,0.33,2,16.5,208.8,4.34,0.5,0.008
219,DILSHAD GARDEN,Shahdara North Zone,2026,4,16.9,0.0,1.45,0.025,0.38,0.33,2,16.5,208.8,4.34,0.5,0.008
219,DILSHAD GARDEN,Shahdara North Zone,2026,5,21.3,0.0,1.45,0.025,0.38,0.33,2,16.5,208.8,4.34,0.5,0.008
219,DILSHAD GARDEN,Shahdara North Zone,2026,6,27.2,0.0,1.45,0.025,0.38,0.33,2,16.5,208.8,4.34,0.5,0.008
219,DILSHAD GARDEN,Shahdara North Zone,2026,7,77.2,132.0,1.45,0.025,0.38,0.33,2,16.5,208.8,4.34,0.5,0.008
219,DILSHAD GARDEN,Shahdara North Zone,2026,8,201.8,132.0,1.45,0.025,0.38,0.33,2,16.5,208.8,4.34,0.5,0.008
219,DILSHAD GARDEN,Shahdara North Zone,2026,9,145.1,132.0,1.45,0.025,0.38,0.33,2,16.5,208.8,4.34,0.5,0.008
219,DILSHAD GARDEN,Shahdara North Zone,2026,10,53.8,132.0,1.45,0.025,0.38,0.33,2,16.5,208.8,4.34,0.5,0.008
219,DILSHAD GARDEN,Shahdara North Zone,2026,11,27.0,0.0,1.45,0.025,0.38,0.33,2,16.5,208.8,4.34,0.5,0.008
219,DILSHAD GARDEN,Shahdara North Zone,2026,12,21.2,0.0,1.45,0.025,0.38,0.33,2,16.5,208.8,4.34,0.5,0.008
220,NAND NAGRI,Shahdara North Zone,2026,1,21.6,0.0,2.56,0.142,2.0,0.77,2,46.6,221.6,9.59,0.5,0.147
220,NAND NAGRI,Shahdara North Zone,2026,2,10.5,0.0,2.56,0.142,2.0,0.77,2,46.6,221.6,9.59,0.5,0.147
220,NAND NAGRI,Shahdara North Zone,2026,3,20.6,0.0,2.56,0.142,2.0,0.77,2,46.6,221.6,9.59,0.5,0.147
220,NAND NAGRI,Shahdara North Zone,2026,4,26.7,0.0,2.56,0.142,2.0,0.77,2,46.6,221.6,9.59,0.5,0.147
220,NAND NAGRI,Shahdara North Zone,2026,5,34.8,0.0,2.56,0.142,2.0,0.77,2,46.6,221.6,9.59,0.5,0.147
220,NAND NAGRI,Shahdara North Zone,2026,6,13.1,0.0,2.56,0.142,2.0,0.77,2,46.6,221.6,9.59,0.5,0.147
220,NAND NAGRI,Shahdara North Zone,2026,7,131.5,149.3,2.56,0.142,2.0,0.77,2,46.6,221.6,9.59,0.5,0.147
220,NAND NAGRI,Shahdara North Zone,2026,8,160.1,149.3,2.56,0.142,2.0,0.77,2,46.6,221.6,9.59,0.5,0.147
220,NAND NAGRI,Shahdara North Zone,2026,9,125.8,149.3,2.56,0.142,2.0,0.77,2,46.6,221.6,9.59,0.5,0.147
220,NAND NAGRI,Shahdara North Zone,2026,10,127.2,149.3,2.56,0.142,2.0,0.77,2,46.6,221.6,9.59,0.5,0.147
220,NAND NAGRI,Shahdara North Zone,2026,11,12.9,0.0,2.56,0.142,2.0,0.77,2,46.6,221.6,9.59,0.5,0.147
220,NAND NAGRI,Shahdara North Zone,2026,12,39.5,0.0,2.56,0.142,2.0,0.77,2,46.6,221.6,9.59,0.5,0.147
221,ASHOK NAGAR,Shahdara North Zone,2026,1,27.9,0.0,1.62,0.048,1.13,0.62,5,62.7,195.1,17.75,0.0,0.135
221,ASHOK NAGAR,Shahdara North Zone,2026,2,17.9,0.0,1.62,0.048,1.13,0.62,5,62.7,195.1,17.75,0.0,0.135
221,ASHOK NAGAR,Shahdara North Zone,2026,3,17.8,0.0,1.62,0.048,1.13,0.62,5,62.7,195.1,17.75,0.0,0.135
221,ASHOK NAGAR,Shahdara North Zone,2026,4,34.0,0.0,1.62,0.048,1.13,0.62,5,62.7,195.1,17.75,0.0,0.135
221,ASHOK NAGAR,Shahdara North Zone,2026,5,15.9,0.0,1.62,0.048,1.13,0.62,5,62.7,195.1,17.75,0.0,0.135
221,ASHOK NAGAR,Shahdara North Zone,2026,6,13.2,0.0,1.62,0.048,1.13,0.62,5,62.7,195.1,17.75,0.0,0.135
221,ASHOK NAGAR,Shahdara North Zone,2026,7,121.9,258.6,1.62,0.048,1.13,0.62,5,62.7,195.1,17.75,0.0,0.135
221,ASHOK NAGAR,Shahdara North Zone,2026,8,169.1,258.6,1.62,0.048,1.13,0.62,5,62.7,195.1,17.75,0.0,0.135
221,ASHOK NAGAR,Shahdara North Zone,2026,9,57.4,258.6,1.62,0.048,1.13,0.62,5,62.7,195.1,17.75,0.0,0.135
221,ASHOK NAGAR,Shahdara North Zone,2026,10,113.6,258.6,1.62,0.048,1.13,0.62,5,62.7,195.1,17.75,0.0,0.135
221,ASHOK NAGAR,Shahdara North Zone,2026,11,17.1,0.0,1.62,0.048,1.13,0.62,5,62.7,195.1,17.75,0.0,0.135
221,ASHOK NAGAR,Shahdara North Zone,2026,12,13.6,0.0,1.62,0.048,1.13,0.62,5,62.7,195.1,17.75,0.0,0.135
222,RAM NAGAR EAST,Shahdara North Zone,2026,1,25.1,0.0,1.5,0.099,1.11,0.47,5,77.6,219.8,17.34,0.2,0.138
222,RAM NAGAR EAST,Shahdara North Zone,2026,2,24.2,0.0,1.5,0.099,1.11,0.47,5,77.6,219.8,17.34,0.2,0.138
222,RAM NAGAR EAST,Shahdara North Zone,2026,3,28.4,0.0,1.5,0.099,1.11,0.47,5,77.6,219.8,17.34,0.2,0.138
222,RAM NAGAR EAST,Shahdara North Zone,2026,4,26.5,0.0,1.5,0.099,1.11,0.47,5,77.6,219.8,17.34,0.2,0.138
222,RAM NAGAR EAST,Shahdara North Zone,2026,5,32.2,0.0,1.5,0.099,1.11,0.47,5,77.6,219.8,17.34,0.2,0.138
222,RAM NAGAR EAST,Shahdara North Zone,2026,6,6.5,0.0,1.5,0.099,1.11,0.47,5,77.6,219.8,17.34,0.2,0.138
222,RAM NAGAR EAST,Shahdara North Zone,2026,7,63.4,163.5,1.5,0.099,1.11,0.47,5,77.6,219.8,17.34,0.2,0.138
222,RAM NAGAR EAST,Shahdara North Zone,2026,8,84.9,163.5,1.5,0.099,1.11,0.47,5,77.6,219.8,17.34,0.2,0.138
222,RAM NAGAR EAST,Shahdara North Zone,2026,9,217.6,163.5,1.5,0.099,1.11,0.47,5,77.6,219.8,17.34,0.2,0.138
222,RAM NAGAR EAST,Shahdara North Zone,2026,10,186.0,163.5,1.5,0.099,1.11,0.47,5,77.6,219.8,17.34,0.2,0.138
222,RAM NAGAR EAST,Shahdara North Zone,2026,11,37.3,0.0,1.5,0.099,1.11,0.47,5,77.6,219.8,17.34,0.2,0.138
222,RAM NAGAR EAST,Shahdara North Zone,2026,12,14.5,0.0,1.5,0.099,1.11,0.47,5,77.6,219.8,17.34,0.2,0.138
223,ROHTASH NAGAR,Shahdara North Zone,2026,1,25.2,0.0,2.06,0.094,1.49,0.63,1,26.6,208.0,28.45,0.0,0.11
223,ROHTASH NAGAR,Shahdara North Zone,2026,2,35.5,0.0,2.06,0.094,1.49,0.63,1,26.6,208.0,28.45,0.0,0.11
223,ROHTASH NAGAR,Shahdara North Zone,2026,3,8.8,0.0,2.06,0.094,1.49,0.63,1,26.6,208.0,28.45,0.0,0.11
223,ROHTASH NAGAR,Shahdara North Zone,2026,4,19.5,0.0,2.06,0.094,1.49,0.63,1,26.6,208.0,28.45,0.0,0.11
223,ROHTASH NAGAR,Shahdara North Zone,2026,5,37.4,0.0,2.06,0.094,1.49,0.63,1,26.6,208.0,28.45,0.0,0.11
223,ROHTASH NAGAR,Shahdara North Zone,2026,6,7.7,0.0,2.06,0.094,1.49,0.63,1,26.6,208.0,28.45,0.0,0.11
223,ROHTASH NAGAR,Shahdara North Zone,2026,7,127.1,256.9,2.06,0.094,1.49,0.63,1,26.6,208.0,28.45,0.0,0.11
223,ROHTASH NAGAR,Shahdara North Zone,2026,8,173.0,256.9,2.06,0.094,1.49,0.63,1,26.6,208.0,28.45,0.0,0.11
223,ROHTASH NAGAR,Shahdara North Zone,2026,9,55.7,256.9,2.06,0.094,1.49,0.63,1,26.6,208.0,28.45,0.0,0.11
223,ROHTASH NAGAR,Shahdara North Zone,2026,10,178.0,256.9,2.06,0.094,1.49,0.63,1,26.6,208.0,28.45,0.0,0.11
223,ROHTASH NAGAR,Shahdara North Zone,2026,11,17.6,0.0,2.06,0.094,1.49,0.63,1,26.6,208.0,28.45,0.0,0.11
223,ROHTASH NAGAR,Shahdara North Zone,2026,12,13.7,0.0,2.06,0.094,1.49,0.63,1,26.6,208.0,28.45,0.0,0.11
224,WELCOME COLONY,Shahdara North Zone,2026,1,33.9,0.0,2.15,0.134,1.42,0.63,3,67.1,237.5,13.26,0.0,0.133
224,WELCOME COLONY,Shahdara North Zone,2026,2,30.4,0.0,2.15,0.134,1.42,0.63,3,67.1,237.5,13.26,0.0,0.133
224,WELCOME COLONY,Shahdara North Zone,2026,3,13.4,0.0,2.15,0.134,1.42,0.63,3,67.1,237.5,13.26,0.0,0.133
224,WELCOME COLONY,Shahdara North Zone,2026,4,7.6,0.0,2.15,0.134,1.42,0.63,3,67.1,237.5,13.26,0.0,0.133
224,WELCOME COLONY,Shahdara North Zone,2026,5,33.1,0.0,2.15,0.134,1.42,0.63,3,67.1,237.5,13.26,0.0,0.133
224,WELCOME COLONY,Shahdara North Zone,2026,6,24.6,0.0,2.15,0.134,1.42,0.63,3,67.1,237.5,13.26,0.0,0.133
224,WELCOME COLONY,Shahdara North Zone,2026,7,165.9,223.0,2.15,0.134,1.42,0.63,3,67.1,237.5,13.26,0.0,0.133
224,WELCOME COLONY,Shahdara North Zone,2026,8,182.5,223.0,2.15,0.134,1.42,0.63,3,67.1,237.5,13.26,0.0,0.133
224,WELCOME COLONY,Shahdara North Zone,2026,9,119.6,223.0,2.15,0.134,1.42,0.63,3,67.1,237.5,13.26,0.0,0.133
224,WELCOME COLONY,Shahdara North Zone,2026,10,74.6,223.0,2.15,0.134,1.42,0.63,3,67.1,237.5,13.26,0.0,0.133
224,WELCOME COLONY,Shahdara North Zone,2026,11,32.8,0.0,2.15,0.134,1.42,0.63,3,67.1,237.5,13.26,0.0,0.133
224,WELCOME COLONY,Shahdara North Zone,2026,12,20.9,0.0,2.15,0.134,1.42,0.63,3,67.1,237.5,13.26,0.0,0.133
225,SEELAMPUR,Shahdara North Zone,2026,1,6.9,0.0,3.18,0.048,0.51,0.56,1,45.0,196.9,27.91,0.5,0.13
225,SEELAMPUR,Shahdara North Zone,2026,2,18.5,0.0,3.18,0.048,0.51,0.56,1,45.0,196.9,27.91,0.5,0.13
225,SEELAMPUR,Shahdara North Zone,2026,3,19.4,0.0,3.18,0.048,0.51,0.56,1,45.0,196.9,27.91,0.5,0.13
225,SEELAMPUR,Shahdara North Zone,2026,4,25.8,0.0,3.18,0.048,0.51,0.56,1,45.0,196.9,27.91,0.5,0.13
225,SEELAMPUR,Shahdara North Zone,2026,5,7.1,0.0,3.18,0.048,0.51,0.56,1,45.0,196.9,27.91,0.5,0.13
225,SEELAMPUR,Shahdara North Zone,2026,6,11.1,0.0,3.18,0.048,0.51,0.56,1,45.0,196.9,27.91,0.5,0.13
225,SEELAMPUR,Shahdara North Zone,2026,7,88.6,190.8,3.18,0.048,0.51,0.56,1,45.0,196.9,27.91,0.5,0.13
225,SEELAMPUR,Shahdara North Zone,2026,8,119.3,190.8,3.18,0.048,0.51,0.56,1,45.0,196.9,27.91,0.5,0.13
225,SEELAMPUR,Shahdara North Zone,2026,9,113.1,190.8,3.18,0.048,0.51,0.56,1,45.0,196.9,27.91,0.5,0.13
225,SEELAMPUR,Shahdara North Zone,2026,10,172.8,190.8,3.18,0.048,0.51,0.56,1,45.0,196.9,27.91,0.5,0.13
225,SEELAMPUR,Shahdara North Zone,2026,11,14.1,0.0,3.18,0.048,0.51,0.56,1,45.0,196.9,27.91,0.5,0.13
225,SEELAMPUR,Shahdara North Zone,2026,12,7.0,0.0,3.18,0.048,0.51,0.56,1,45.0,196.9,27.91,0.5,0.13
226,GAUTAM PURI,Shahdara North Zone,2026,1,11.4,0.0,3.03,0.025,1.75,0.31,1,25.2,204.8,8.73,0.0,0.044
226,GAUTAM PURI,Shahdara North Zone,2026,2,9.5,0.0,3.03,0.025,1.75,0.31,1,25.2,204.8,8.73,0.0,0.044
226,GAUTAM PURI,Shahdara North Zone,2026,3,34.6,0.0,3.03,0.025,1.75,0.31,1,25.2,204.8,8.73,0.0,0.044
226,GAUTAM PURI,Shahdara North Zone,2026,4,30.6,0.0,3.03,0.025,1.75,0.31,1,25.2,204.8,8.73,0.0,0.044
226,GAUTAM PURI,Shahdara North Zone,2026,5,19.6,0.0,3.03,0.025,1.75,0.31,1,25.2,204.8,8.73,0.0,0.044
226,GAUTAM PURI,Shahdara North Zone,2026,6,36.1,0.0,3.03,0.025,1.75,0.31,1,25.2,204.8,8.73,0.0,0.044
226,GAUTAM PURI,Shahdara North Zone,2026,7,109.7,123.4,3.03,0.025,1.75,0.31,1,25.2,204.8,8.73,0.0,0.044
226,GAUTAM PURI,Shahdara North Zone,2026,8,157.8,123.4,3.03,0.025,1.75,0.31,1,25.2,204.8,8.73,0.0,0.044
226,GAUTAM PURI,Shahdara North Zone,2026,9,157.8,123.4,3.03,0.025,1.75,0.31,1,25.2,204.8,8.73,0.0,0.044
226,GAUTAM PURI,Shahdara North Zone,2026,10,81.3,123.4,3.03,0.025,1.75,0.31,1,25.2,204.8,8.73,0.0,0.044
226,GAUTAM PURI,Shahdara North Zone,2026,11,15.0,0.0,3.03,0.025,1.75,0.31,1,25.2,204.8,8.73,0.0,0.044
226,GAUTAM PURI,Shahdara North Zone,2026,12,37.1,0.0,3.03,0.025,1.75,0.31,1,25.2,204.8,8.73,0.0,0.044
227,CHAUHAN BANGER,Shahdara North Zone,2026,1,17.6,0.0,3.66,0.082,0.37,0.4,1,47.8,227.5,23.95,0.0,0.037
227,CHAUHAN BANGER,Shahdara North Zone,2026,2,26.3,0.0,3.66,0.082,0.37,0.4,1,47.8,227.5,23.95,0.0,0.037
